"user_id","name","screen_name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x866411622532775936","Hixtape is my holy water","kaelyn_grey","Neverland","25 forever.","https://t.co/old2nh1NJS",FALSE,152,131,3,4107,6556,2017-05-21 21:53:22,FALSE,"https://t.co/old2nh1NJS","http://archiveofourown.org/users/kaelyngrey/works","en","https://pbs.twimg.com/profile_banners/866411622532775936/1519665153","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/968138622036713472/N5wuvtyi_normal.jpg"
"x966081623207821312","Elevation Family Chiropractic","EFC0008","Carlsbad, CA","We believe In redefining healthcare & empowering people with the knowledge & resources to raise happy, healthy families.",,FALSE,15,84,0,6,2,2018-02-20 22:46:22,FALSE,,,"en",,,"http://pbs.twimg.com/profile_images/966083664005099521/7jUO8tof_normal.jpg"
"x3131500186","DeRu Extracts","deruextracts","Carleton, MI","Loving Life | Living Life | Loving People | Loving Oils","https://t.co/cKafZbZQTC",FALSE,172,240,9,1356,128,2015-04-03 00:09:57,FALSE,"https://t.co/cKafZbZQTC","https://terraeoleum.com","en","https://pbs.twimg.com/profile_banners/3131500186/1519277886","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/966547038769840129/zKuUvJt0_normal.jpg"
"x4054263430","Hayden","haydenishungry","Portland, ME","heyooo CBHS 2019","https://t.co/u4o4NO6hTo",FALSE,97,97,1,594,3019,2015-10-27 15:20:46,FALSE,"https://t.co/u4o4NO6hTo","http://birdlaw.gov","en","https://pbs.twimg.com/profile_banners/4054263430/1479072164","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/934554690829905926/_gkBp3mB_normal.jpg"
"x2872725604","Roland Chowfatt","TrueTriniRed","New York City","A Holistic Health&Wellness Consultant An IIN & SJU graduate My passion is to help those who want better optimal health&wellness Eat well Live well LFC4LIFE YNWA",,FALSE,2111,2311,168,3815,346,2014-11-11 19:03:35,FALSE,,,"en","https://pbs.twimg.com/profile_banners/2872725604/1415733390","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/712573248215597056/58eu8JGf_normal.jpg"
"x156350717","Paigeelayton","paigelayton","","SDSU 🍺🖤❤️",,FALSE,303,214,5,7066,18490,2010-06-16 18:17:46,FALSE,,,"en","https://pbs.twimg.com/profile_banners/156350717/1480618879","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/953066491464728577/5ZVI93Ao_normal.jpg"
"x17548334","Aaron Guest","AaronMGuest","Burbank, CA","Actor. Designer. For the glory of God. // IG: @aaronmguest FB Page: @aaronmguest ~ Manager: anna@arctalent.com","https://t.co/09S825u6nf",FALSE,149,88,9,908,575,2008-11-21 23:16:11,FALSE,"https://t.co/09S825u6nf","http://www.aaronmguest.com","en","https://pbs.twimg.com/profile_banners/17548334/1507766151","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/888816144303378432/Ai_JFNm4_normal.jpg"
"x837854243910471680","🌴 Bub // Arlo🌴 #HJGang","bubzyzzzz","United States","pfp by @Luke__Okada, Graphics designer, my memes get more likes than my banners. commisions: open. BANNER ART: @Original_Flap","https://t.co/JLV4zCSe5I",FALSE,235,186,1,1557,783,2017-03-04 02:36:33,FALSE,"https://t.co/JLV4zCSe5I","http://paypal.me/bubberz","en","https://pbs.twimg.com/profile_banners/837854243910471680/1519877857","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/968652315392729088/YFlwN4Ob_normal.jpg"
"x294097911","FlexPAC","FlexPAC","Indianapolis, IN","Taking a customer-first approach in creating turnkey solutions in the areas of package design, facility solutions & products, training, and safety equipment.","https://t.co/MQMET7kPTc",FALSE,577,380,35,1522,502,2011-05-06 14:38:29,FALSE,"https://t.co/MQMET7kPTc","http://www.flexp.com","en","https://pbs.twimg.com/profile_banners/294097911/1496770194","http://pbs.twimg.com/profile_background_images/686152982/e4bc1e5f5f81c552941588aacd750973.png","http://pbs.twimg.com/profile_images/550030381995405313/rzBIte8v_normal.jpeg"
"x445901436","Aria Kingsley","Aria_cosplay","Indianapolis, IN","Cosplayer, Syltherin student and KH lover.",,FALSE,175,266,4,3604,11792,2011-12-25 01:55:16,FALSE,,,"en","https://pbs.twimg.com/profile_banners/445901436/1474470036","http://abs.twimg.com/images/themes/theme7/bg.gif","http://pbs.twimg.com/profile_images/950900121897783296/N8ArD4WT_normal.jpg"
"x39093565","Favorite","InFamousFav","California, USA","SnapC: thafavorite",,FALSE,11452,4032,68,80377,25595,2009-05-10 18:56:41,FALSE,,,"en","https://pbs.twimg.com/profile_banners/39093565/1515809669","http://pbs.twimg.com/profile_background_images/613493239895605248/Ez-yo-qm.jpg","http://pbs.twimg.com/profile_images/966551130493763584/_7XSuZJT_normal.jpg"
"x844309880714530820","Momsense Ensues","momsense_ensues","Ohio, USA","Mom of two boys, just trying to bring a little joy to the chaos of parenting #boymom #momlife",,FALSE,338,367,5,327,733,2017-03-21 22:08:56,FALSE,,,"en",,,"http://pbs.twimg.com/profile_images/844310977193693185/KBJQKBqY_normal.jpg"
"x950001583575707649","M'baku 🇹🇹🇹🇹","Kyle_T859","Chicago, IL","This is my 4th account I don't care anymore fuck you folks who keep reporting me",,FALSE,1147,4999,7,4542,1059,2018-01-07 13:50:02,FALSE,,,"en","https://pbs.twimg.com/profile_banners/950001583575707649/1515334041",,"http://pbs.twimg.com/profile_images/950158973033906176/vOEKToZT_normal.jpg"
"x70697619","102.5 The Bone","1025TheBone","Tampa Bay","Real. Raw. Radio. Tune in, WHPT 102.5FM in Tampa Bay & anywhere in the world online at https://t.co/oKIj4BrLr0 or our app in the iTunes & Google Play stores.","https://t.co/6RPzaaplbF",FALSE,28326,219,167,29165,1925,2009-09-01 14:52:44,TRUE,"https://t.co/6RPzaaplbF","http://theboneonline.com/","en","https://pbs.twimg.com/profile_banners/70697619/1503973953","http://pbs.twimg.com/profile_background_images/533808047/raw.jpg","http://pbs.twimg.com/profile_images/900458020563537921/sBUPLHsJ_normal.jpg"
"x52904752","real@Brian90277","Brian90277","Redondo Beach California","Christian - American Party Member :) Supporter of Israel :) God Bless America ~ God Bless Israel !!","https://t.co/k5Xfbd9he1",FALSE,3229,2404,150,17989,638,2009-07-02 00:18:08,FALSE,"https://t.co/k5Xfbd9he1","http://www.freedomworks.org/","en","https://pbs.twimg.com/profile_banners/52904752/1448437483","http://pbs.twimg.com/profile_background_images/38028424/beach-chairs.jpg","http://pbs.twimg.com/profile_images/559970286506745856/lvExA0Xo_normal.jpeg"
"x949106281280868353","Hayley Messinger","missmessinger","Houghton, NY","teaching with a purpose • teacher in training • currently in 5th grade Mathematics","https://t.co/SIZlDhcU2E",FALSE,34,68,0,43,132,2018-01-05 02:32:25,FALSE,"https://t.co/SIZlDhcU2E","http://halestakesteaching.wordpress.com","en","https://pbs.twimg.com/profile_banners/949106281280868353/1518150733","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/949106996162146304/zBjF3Mqk_normal.jpg"
"x1606053794","Devin White","dcwhite_15","htx | txst","My advice is not free, drop a $20 in the tip jar",,FALSE,1236,753,5,34820,42442,2013-07-19 14:27:42,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1606053794/1519886542","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/955876548393005056/fmNpU3fH_normal.jpg"
"x760177324163817472","Crown Valley Imaging","crown_valley","Mission Viejo, CA","Crown Valley Imaging is a diagnostic imaging facility that offers exceptional patient care. We offer MRI, CT-Scan, X-Ray, DEXA and Ultrasound","https://t.co/m9ImStoLQ4",FALSE,1333,1923,4,705,4,2016-08-01 18:16:12,FALSE,"https://t.co/m9ImStoLQ4","http://www.crownvalleyimaging.com","en","https://pbs.twimg.com/profile_banners/760177324163817472/1484694207",,"http://pbs.twimg.com/profile_images/821493386502762497/YKAb-COg_normal.jpg"
"x1402439875","Kishona Lape","KishonaLape","Ohio, USA","Stay-at-home Wife, Mom, & Blogger. Creating a Christ-centered haven for my sweet, nerdy hubby & our 3 little ninjas.","https://t.co/Yi76CXUG0U",FALSE,119,162,4,344,461,2013-05-04 14:06:09,FALSE,"https://t.co/Yi76CXUG0U","http://www.lifeinlapehaven.com","en","https://pbs.twimg.com/profile_banners/1402439875/1444138181","http://abs.twimg.com/images/themes/theme16/bg.gif","http://pbs.twimg.com/profile_images/650999435397332992/z6s3WG9l_normal.jpg"
"x1016160276","Jennifer Dages","JenniferDages","Pennsylvania","Healthy living blogger, homeschool mama to 4, wife to 1, entrepreneur, committed Christian.","https://t.co/tuvqsTuai5",FALSE,374,500,46,4792,64,2012-12-16 22:01:03,FALSE,"https://t.co/tuvqsTuai5","http://www.purposefulnutrition.com","en","https://pbs.twimg.com/profile_banners/1016160276/1509067137","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/543564746813759488/gXIOpcsV_normal.jpeg"
"x955210918693974016","TNguOneP","TNguOnePiece","San Antonio, TX","",,FALSE,5,22,0,173,99,2018-01-21 22:50:04,FALSE,,,"en",,,"http://pbs.twimg.com/profile_images/955215717590331393/ksT7m1LF_normal.jpg"
"x24985858","lulacrazygirl 🌺","lulacrazygirl","Los Angeles, CA","Can't be a work-in-progress forever.",,FALSE,773,459,12,15773,9982,2009-03-17 23:58:49,FALSE,,,"en","https://pbs.twimg.com/profile_banners/24985858/1511645052","http://pbs.twimg.com/profile_background_images/708214336196489216/Am6YLBi-.jpg","http://pbs.twimg.com/profile_images/943352474248908805/TzpC0IB8_normal.jpg"
"x421780681","Angie Rehal","akrred","Ontario, Canada","Canadian Sikh female, Founder, Angie's Golden Ghee, coffee lover, mom of two big guys. Non conforming to societal pressures of beauty. Grateful 🌺",,FALSE,1212,1325,37,21928,1110,2011-11-26 11:08:55,FALSE,,,"en","https://pbs.twimg.com/profile_banners/421780681/1519406583","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/948012383301025792/YCX2Y8TF_normal.jpg"
"x2837641031","Patricia Claybrook","JidanCleaning","Medford, NJ","President/CEO Jidan Cleaning. Changing lives by creating one job at a time.","http://t.co/avOC9Zg9Ru",FALSE,145,149,0,267,33,2014-10-19 21:23:05,FALSE,"http://t.co/avOC9Zg9Ru","http://www.jidancleaning.com","en","https://pbs.twimg.com/profile_banners/2837641031/1488898296","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/523949479309750272/19loKJt0_normal.jpeg"
"x217125123","Carolinas HealthCare System is Atrium Health","Carolinas","Based in Charlotte, NC","Carolinas HealthCare System is Atrium Health. Social Policy: https://t.co/8ZoSYZHysK Non-Discrimination & Accessibility: https://t.co/zLX7RZBAZd","https://t.co/bqj6NhjxaN",FALSE,12301,1525,231,8549,2134,2010-11-18 17:10:50,FALSE,"https://t.co/bqj6NhjxaN","http://www.carolinashealthcare.org","en","https://pbs.twimg.com/profile_banners/217125123/1518024985","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/961292893070782470/C3Jrq4Lf_normal.jpg"
"x900429904168206336","Josh Catt","underscorspiffy","Calgary, Alberta","Nerd, Husband, Dad, Metal-head. Probably more stuff that ends in D.",,FALSE,7,51,0,46,19,2017-08-23 18:49:53,FALSE,,,"en","https://pbs.twimg.com/profile_banners/900429904168206336/1517244832","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/900431081395986432/RQ-iggwI_normal.jpg"
"x16408067","The Reading Eagle","ReadingEagle","Reading, Pennsylvania","Staffers of the Reading Eagle newsroom.","https://t.co/jymmU5qsO0",FALSE,49037,1710,428,73272,444,2008-09-22 19:18:31,TRUE,"https://t.co/jymmU5qsO0","http://www.readingeagle.com","en","https://pbs.twimg.com/profile_banners/16408067/1422908340","http://pbs.twimg.com/profile_background_images/384981810/white-bgnd.jpg","http://pbs.twimg.com/profile_images/378800000757838506/b11f90b21d311c37063d35c9d7896f82_normal.jpeg"
"x3065847418","Keeping Life Sane","keepinglifesane","NC","Organizing my life, raising happy kids and staying sane while doing it all. Sharing #recipes, #parenting tips, and life #hacks to make your day easier. #blogger","https://t.co/gD1acIfgAz",FALSE,17292,10903,254,13087,7252,2015-03-01 20:29:28,FALSE,"https://t.co/gD1acIfgAz","https://www.keepinglifesane.com","en","https://pbs.twimg.com/profile_banners/3065847418/1487958348","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/723257760197017600/-_q_V7gV_normal.jpg"
"x77923775","|..emma..| ➰","emmamaree_x","Australia","..have courage... and be kind 💕 🗡➰updating over at @ShumDarioNews",,FALSE,1180,770,21,91352,3395,2009-09-28 04:24:39,FALSE,,,"en","https://pbs.twimg.com/profile_banners/77923775/1483788087","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/939800838196772864/p7X5xUG1_normal.jpg"
"x2904105195","Ashley Caroline 👑","ashley82x_","Jacksonville, NC","UNCW Elem. Edu. 📚 | Cats 🐱",,FALSE,65,107,0,1198,1481,2014-12-03 18:58:37,FALSE,,,"en","https://pbs.twimg.com/profile_banners/2904105195/1431884412","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/969054794022375425/B0CY2SQe_normal.jpg"
"x252880649","mia casillas 🚬","mcasillass","Aliso Viejo, CA","doesn't mean that much to me to mean that much to you ✨",,FALSE,160,205,1,8366,11199,2011-02-16 03:08:10,FALSE,,,"en","https://pbs.twimg.com/profile_banners/252880649/1518173190","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/964817918205685760/9-2vvNpv_normal.jpg"
"x745261084605550592","Healthy World","healthy_wrld","United States","Follow us and start getting an healthy life. Real time health and fitness here!",,FALSE,14939,5919,255,186739,1113,2016-06-21 14:24:23,FALSE,,,"en","https://pbs.twimg.com/profile_banners/745261084605550592/1466519251","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/745262281429233664/HNUlduDu_normal.jpg"
"x711550678779498497","Bitz Health","BitzHealth","United States","The latest on health, fitness and science from the @BitzNews desk.","https://t.co/0iPJT5KTh3",FALSE,35,0,6,36688,0,2016-03-20 13:51:16,FALSE,"https://t.co/0iPJT5KTh3","http://health.bitznews.com","en","https://pbs.twimg.com/profile_banners/711550678779498497/1460670048",,"http://pbs.twimg.com/profile_images/714282875466735616/zLYYnkWN_normal.jpg"
"x732061744756097024","N.Y. Tribune Health","Tribune_Health","New York, NY","The official account of the @NYTRB health, covering news of well, fitness and food. See also @TribuneSCI, Technology @TribuneTECH and Sports @TribuneSports_","https://t.co/Wm3IOmM5VN",FALSE,58,0,9,35596,0,2016-05-16 04:14:55,FALSE,"https://t.co/Wm3IOmM5VN","http://health.nytrb.org","en","https://pbs.twimg.com/profile_banners/732061744756097024/1486774834",,"http://pbs.twimg.com/profile_images/732061894090096640/rvJ3BOwU_normal.jpg"
"x1223567238","Janet Krahenbuhl","JanetKrahenbuhl","Appleton, Wisconsin","Janet Krahenbuhl is the Academic Director of Weekend Dental Assistant School, approved by the State of Wisconsin. Students love this course!","http://t.co/oasKyuRq95",FALSE,126,170,25,67237,0,2013-02-27 04:05:57,FALSE,"http://t.co/oasKyuRq95","http://janetkrahenbuhl.com/","en","https://pbs.twimg.com/profile_banners/1223567238/1365717722","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/3313526803/d1f895883361549608ed8bcc8370b374_normal.jpeg"
"x4086266908","Cree Seature.","artlefthanded","United States","Curious observer of modern America using sarcasm as a coping tool. No race. No gender. No party affiliations. Born in the land of Ezra. Slope Day Every Day.",,FALSE,1,35,0,857,340,2015-11-01 00:27:32,FALSE,,,"en","https://pbs.twimg.com/profile_banners/4086266908/1517972931","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/950514119689596931/NCfw_ol2_normal.jpg"
"x130324421","Granite Geek","GraniteGeek","New Hampshire","Sci/Tech tidbits around New Hampshire (the Granite State) by Dave Brooks -  Concord Monitor reporter, Science Cafe N.H. moderator, NH Public Radio bloviator.","http://t.co/by9AXd3Nlm",FALSE,1144,313,92,9868,344,2010-04-07 00:12:30,FALSE,"http://t.co/by9AXd3Nlm","http://www.granitegeek.org","en","https://pbs.twimg.com/profile_banners/130324421/1494000587","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/635858895173357568/ls2li9RO_normal.jpg"
"x3392419673","John Mitchell Taylor","JohnMitchellTa1","Sarasota, FL","",,FALSE,14,89,0,108,37,2015-07-28 18:01:29,FALSE,,,"en","https://pbs.twimg.com/profile_banners/3392419673/1480881004","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/805499116176506881/8MNlFXS9_normal.jpg"
"x2350517149","Campus News","MSUMCampusNews","Moorhead, MN","#MSUMCampusNews is a student produced newscast during the spring semester @MSUMoorhead that covers stories related to colleges & universities in the midwest.","https://t.co/Claq92Xib2",FALSE,233,288,5,411,149,2014-02-18 18:31:26,FALSE,"https://t.co/Claq92Xib2","http://msumcampusnews.com","en","https://pbs.twimg.com/profile_banners/2350517149/1492800377","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/435850863458807808/yd-QeZZr_normal.jpeg"
"x779945256","rebma (puddingpants)","littlemissrebma","Nashville,Tennessee,USA","hopelessly liberal panromantic demisexual fangirl trying to navigate anxiety, depression and give out more goodvibes than bad. Misha Collins & gishwhes trash.","https://t.co/xmss9JEz2z",FALSE,40,29,0,819,288,2012-08-25 09:19:53,FALSE,"https://t.co/xmss9JEz2z","http://www.rebmathegisher.tumblr.com","en","https://pbs.twimg.com/profile_banners/779945256/1501000312","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/889887354793717760/XzN7aapi_normal.jpg"
"x740564756021555200","Dark Seeker","NolfiVincenzo","Empire City ","If you want you can add me on PS4 but you need to DM me.

Artist, Reads, Sonic fan, *Kinda Gamer*, Enjoying Life.","https://t.co/aXcb6ciScW",FALSE,37,154,2,1377,4568,2016-06-08 15:22:51,FALSE,"https://t.co/aXcb6ciScW","https://www.youtube.com/channel/UCKn5AyArLyCMh41QQXX2jYw","en","https://pbs.twimg.com/profile_banners/740564756021555200/1517763967",,"http://pbs.twimg.com/profile_images/962506135474450432/ekdb4d7N_normal.jpg"
"x3430475644","eden renovato","DramaMamaofTWO","","I am PROUD MOTHER of TWO TEEN BOYS. Married my Prince Charming. Have 2 BEAUTIFUL Sisters & HANDSOME Brother. I am DADDY'S LITTLE GIRL & MISS my MOTHER DEARLY.",,FALSE,45,40,0,300,2501,2015-08-18 19:13:29,FALSE,,,"en","https://pbs.twimg.com/profile_banners/3430475644/1439939607","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/633778609992302592/W9rB5iI9_normal.jpg"
"x862015644","Julie Buzby DVM, CVA","DrBuzby","Beaufort, SC","Dr. Buzby's ToeGrips are nonslip nail grips that restore confident mobility to senior & special needs #dogs & give peace of mind to their parents.","https://t.co/ydXjSbXOjS",FALSE,2659,4328,94,5973,6113,2012-10-04 20:52:09,FALSE,"https://t.co/ydXjSbXOjS","http://www.toegrips.com","en","https://pbs.twimg.com/profile_banners/862015644/1452016557","http://pbs.twimg.com/profile_background_images/712460955/b097d7b29690b4bc459aa8f0d705497a.jpeg","http://pbs.twimg.com/profile_images/2681157791/aaa9a832afdfa5ee1131ff3e9d7dd3c1_normal.jpeg"
"x86546675","Catering by Design","CateringxDesign","Raleigh, North Carolina, USA","Catering by Design is an award-winning full service catering company serving central North Carolina. Call 919-481-2366.","http://t.co/M9wLv0iTVq",FALSE,604,333,55,1807,216,2009-10-31 15:26:02,FALSE,"http://t.co/M9wLv0iTVq","http://www.catering-by-design.com","en","https://pbs.twimg.com/profile_banners/86546675/1373755646","http://pbs.twimg.com/profile_background_images/50263867/header3.jpg","http://pbs.twimg.com/profile_images/378800000130295312/965677880d6019903af0e8374e1d86e3_normal.jpeg"
"x89374147","Ezra 1/2","BrotherEzra","New York City, NY","It's all happening.",,FALSE,901,1797,28,40971,27345,2009-11-12 04:42:52,FALSE,,,"en","https://pbs.twimg.com/profile_banners/89374147/1493224812","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/911033208887824384/uvS4mj08_normal.jpg"
"x1529771940","Midnight In The Desert","ArtBellCom","Mesa, AZ","Tweets by Keith Rowland, webmaster of https://t.co/6pjTyfFOlc.",,FALSE,17026,146,232,8353,22,2013-06-19 05:23:39,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1529771940/1444279735","http://pbs.twimg.com/profile_background_images/378800000053400532/190ce29ae4e64b3a1b5e6d92d0baa85b.jpeg","http://pbs.twimg.com/profile_images/651983451462066176/PTKg2bF6_normal.png"
"x18557253","New York Family","NewYorkFamily","New York, NY","The best of NYC for families | Events, Shopping, Education, Culture, Food, Wellness, Parenting, Pregnancy & Beyond ✨","https://t.co/ybHYlCF9xs",FALSE,23763,6133,502,16709,228,2009-01-02 17:37:36,FALSE,"https://t.co/ybHYlCF9xs","http://newyorkfamily.com","en","https://pbs.twimg.com/profile_banners/18557253/1510332941","http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/950851128224374784/JUoOsqpz_normal.jpg"
"x121881757","North Brothers Ford","northbros","Westland, MI","North Bros Ford is a premier Ford dealership proudly serving the Southeast Michigan area with exceptional customer service. Stop by sometime for a test-drive!","https://t.co/WhSj6UwlBJ",FALSE,616,1020,48,28338,4987,2010-03-10 22:33:26,FALSE,"https://t.co/WhSj6UwlBJ","http://www.northbrothersford.net/","en","https://pbs.twimg.com/profile_banners/121881757/1512145854","http://pbs.twimg.com/profile_background_images/378800000150074065/ZFbw7U_B.jpeg","http://pbs.twimg.com/profile_images/936633643677691904/jilqlSlS_normal.jpg"
"x449384205","Tyler!! On ice","SnipingWaffles","Vancouver, WA","I am a fan of anime and @babexruthlessx 🤧💖 Instagram: @Snipingwaffles","https://t.co/kV6INi0aea",FALSE,441,720,8,51800,47036,2011-12-29 02:13:38,FALSE,"https://t.co/kV6INi0aea","https://www.last.fm/user/Itstynottyler","en","https://pbs.twimg.com/profile_banners/449384205/1519946266","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/969350314301169664/rD9QDEG5_normal.jpg"
